customer_tweet_id,customer_id,customer_text,response_tweet_id,brand_response
1487691,465533,no reply from either of you. Am I that unimportant?,1487690,I'm sorry for the delayed response! Please get in touch with us here: [LINK] for available options. ^EZ
1519026,472335,"Hey , if you’re going to keep #screwing me, maybe you should include a bottle of #lube with my #order. #itonlyhurtsonce 😖",1519024,I'm sorry for the order troubles. Do you have a current order you need help with? ^VS
1031096,363984,What's to escalate? I wait or cancel order? Any way to flag our account to never use AMZL? Driver's rude to building security or like about delivery attempts. No issues with cuz they are professional.,1031098,We'd like to explore carrier options with you. Please respond to link previously sent so we can better serve you. Thanks. ^SE
246980,174671,"Joder, , quien está en su casa a medio día? Por qué mandan todo a esa hora?",246979,"Hola Guillermo, sentimos lo ocurrido. ¿Has conseguido hablar con la compañía de transporte para verificar tu pedido? ^DA"
2850671,792655,Nothing is sadder than opening the door to receive your favourite delivery 📦 only to be told that said delivery cannot be made for ‘technical reasons’ and so you have to watch your beloved gin be taken away. Thanks 💔 #ineedgin #fml,2850672,Oh no! I'm so sorry! Was the gin damaged in transit? Were you given any reason said from 'technical reasons'? ^VF
140077,147603,I haven't gotten one even though I purchased it over 4 hours ago. But it shows in my orders. I just don't see why the button when you buy it says that it will come in 2 days and then when you go To check Your orders The guarantee date is 4 days.,140079,You may want to check your junk/spam folder for the confirmation e-mail. I am going to include your message center here as well where you'll find all e-mails sent by us: [LINK] Keep us posted on your delivery &amp; let us know if we can still help! ^KN
267309,179717,"You guys have the wrong image on this product. It was correct, now wrong. [LINK]",267308,Thanks for letting us know! We've escalated this to our team to get it checked out. ^NM
1064879,371414,Hi n please add Gujarati Movies and TV shows in your prime videos! It would help to reach out more audience.,1064878,Regional content is an integral part of our content in India. Please stay tuned as we expand our content selection. ^HA
2831592,303622,Anyone else have problems with ordering an item from through Prime &amp; it not come within two days? Almost ev……,2831591,"Hi, I am sorry to hear that you have been experiencing delays, without going into personal account information could you tell us more about this please? ^HS"
1065659,371606,"Hi. Can you please sell #EpikHigh 's new album ""We've Done Something Wonderful""? I need to hold it in my hand. #에픽하이",1065658,We'll definitely forward this internally to our concerned teams for a review. ^SK
2499224,713083,"You have an awesome company with such fast delivery. I ordered something on Monday and they said it would be 5-8 days for delivery, yet I just got an email that said I would have my products by tomorrow. Super-satisfied.😀",2499223,"Thanks for letting know, Mark. We're always happy to hear from our customers. ^EM"
818854,315063,"Désolée mais sur votre page Facebook y en a pas d’autres 🤔🤔 donc je reste sur celle de la tv vue hier soir, elle est top.",818855,Avez-vous essayé sur cette page : [LINK] ^^ Achraf C.
343683,136727,Voilà.,343684,Bien reçu. ^ASZ
974385,351069,WHY ON EARTH ARE YOUS TILL USING AMZL US AS THE CARRIER? THEY ALWAYS LOSE MY PACKAGES! They're probably stealing them. #AMZLUSSUX,974383,That's not what we like to hear. Are you having an issue with a recent order? ^GG
1638653,501078,Ayer [LINK],1638655,"Lamento el atraso, Koldito, ¿Has entrado en contacto con el transportista para verificar lo sucedido? ^AZ"
2436865,699073,TY for rendering me incapable of hosting brunch today b/c driver took my order back to the warehouse w/o a delivery attempt 😢,2436863,I'm sorry you couldn't host brunch. We'd like to look into this delivery and your options: [LINK] ^AF
2804259,782182,ご丁寧にありがとうございます😊 今後とも楽しませてもらいます〜\( ˆoˆ )/,2804257,( *• ̀ω•́ )b SK
2598548,735689,I had raised the return request on 14 November of my order - ORDER # 171-4736243-6810751. but still no once show up. Still waiting for the person to pick up the product. could you please look into it,2598546,"I'm sorry to keep you waiting. Please reach out to our support team here: [LINK] we'll get the pick up arranged. Please don't provide your order details, we consider it to be personal information. Our page is visible to the public.^AR"
2565591,209609,la date aurait pu être réévaluer j'en suis sur et certains,2565590,Merci de patienter la date indiquée sur le mail de confirmation reçu après la validation de votre commande. Très bonne soirée. ^ASZ
1718312,520278,荷物届いた～っ‼Amazonプライムちゃんのおかげ…( ＾ω＾ )( ＾ω＾ )( ＾ω＾ ),1718311,( ´∀｀)bｸﾞｯ! Amazonをご利用いただき、誠にありがとうございます！ またのご利用お待ちしております(*´︶`*) TY
854401,322924,I wonder why doesn't have subtitles for languages other than English.,854403,Regional languages are an integral part of our content in India. Prime Video is just (1/2)^SQ
2594304,734638,"As novas lojas, na melhor loja, com o melhor atendimento 🙌🏻",2594303,Obrigado pelo carinhooooo! Sua felicidade é nossa felicidade Valéria! Você gosta da leitura? 😃📚❤️
2528260,719852,", ich warte meine Bestellung seit fast ein Monat. , estoy esperando un pedido desde hace casi un mes",2528259,Das ist in der Tat sehr lange. Hast du dich denn noch nicht bei uns im Kundenservice gemeldet? Mach das bitte: [LINK] Meine Kollegen helfen dir hier gerne weiter. Lieber Gruß ^TG
1650950,504216,やぶれてるのだけど どゆこと？Amazonさん(´；ω；`) [LINK],1650949,ご迷惑をおかけしております。特典に損傷があったということでしょうか？状況を確認のうえご対応させていただきたく存じます。お手数ですが以下リンクよりカスタマーサービスにご連絡ください。[LINK] HM
388862,208012,plz sort out this issue,388865,We don't have access to your Amazon order info via Twitter. Kindly connect (1/2)^SQ
781945,306675,Contacted... They have been giving false assurances and unhelpful,781952,(tracking ID visible in the screenshot) as we consider it to be personal information. Our Twitter page is visible to public.(3/3)^RS
1313001,419800,Still no solution. When you will resolve? Already one month following up? Why you promise cashbacks offers if you can't give?,1313002,We've emailed you here: [LINK] Kindly check and write back to it for further assistance. ^JS
2957011,816249,C’est Amazon Logistics,2957013,Avez-vous contacté notre service client à ce sujet? Vous a-t-on expliqué la raison de ce retard je vous prie? ^SA
1832520,549803,"yes, check screenshot. [LINK]",1832522,I'm sorry for the situation. Looks like express delivery method is maxed out to your location resulting in standard 1/2 ^MJ
2884837,800210,is this acceptable packaging? All this cardboard for just this item. #waste #ridiculouspackaging [LINK],2884835,I'm sorry about this! We'd love to hear your feedback about this here: [LINK] ^GP
425442,216204,There is nothing in link can you guys call me 9650527648,425443,"Please don't provide your contact details, we consider it to be personal information. Our page is visible to the public. ^KA"
206734,164963,Yes and this didn't happen.,206733,Please give us another chance! Reach out to us here: [LINK] so we can look into this with you further. ^ZW
420299,215184,^AK cant you see I have already updated it many times. I want resolutions now!,420302,If you've already filled in your details through the link mentioned earlier by my colleague. (1/3) ^VM
842076,320304,El último aparece como entregado y no es verdad. Hace un rato ponía que habían intentado entregarlo y no habían podido. Ahora sale entregado,842079,"Raul, recuerda que este es un medio público y no es recomendable compartir información como el número de pedido (1/2)"
2777471,775978,My 8 year old has not stopped crying since 8pm last night .. Where is her Dan TDM DVD .. Why do i pay for prime ?? Useless and not the first time ..,2777470,I'm sorry for the disappointment! Have we missed the promised delivery date shown here: [LINK] Please keep us updated. ^AB
1290990,421901,is this really an acceptable way to deliver my parcel...chucked over my garden gate in the rain?!? [LINK],1290989,"I'm very sorry for this, Maria! This is not what we like to see. When you can, please reach out here: [LINK] ^HM"
1325566,429305,gibt es bei euch Lieferschwierigkeiten? Meine per Premiumversand bestellte Ware ist noch nicht angekommen,1325564,Was wurde dir denn für ein Lieferdatum in der Bestellbestätigung genannt? ^MS
1220917,406473,"Excelente servicio, sigan así!! Lo que más me gusta es que mis pedidos siempre llegan antes!",1220919,"¡Viktor, tu feedback nós hace querer mejorar más aún! ❤ ^DA"
1272890,357554,[LINK],1272892,Sorry to know that. As informed earlier kindly get in touch with our support team. (1/2)^GU
2463864,705214,"I ordered ear drops on amazon, but they were an add-on item (need a $25 order for them to ship) but I needed them quick and only the add-on one shipped fast, so I added this to my order and now I'll at least have a cool sweater if the ear drops don't work! [LINK]",2463863,Sharks on a Christmas sweater! What's not to love! 😊🦈😎 ^ES
2668755,148243,That I should wait for my orders basically. I got a refund back for 2 of the orders (a different order) but never really got a proper answer for the ones that are still outstanding,2668757,Hi Mieke. Can you contact us directly for an update on this via the below link: [LINK] Thank you. ^NV
1487301,465429,Hi my parcel says it is due for delivery today. It's nearly 22.20hrs. Is it really coming today? I do need it tomorrow. Urgently.,1487300,"I'm sorry, our carriers stop delivering at 21:00. Has there been a recent tracking update here: [LINK] ^TH"
2291175,665472,Thanks. How do I go about getting a refund?,2291177,If you don't receive an item from a seller you can place an A to Z Guarantee claim following the link provided below. ^KS
1004535,357767,Non sur ordi il me demande le code en plus et je suis co. Mais la a chaque fois faut que je trouve un ordi :(,1004537,Avez-vous mis a jour l'application ? ^ME
1036515,365192,Amazonで買った商品、到着予定日から6日経っても届かんのやけど,1036514,ご心配をおかけしております。 お届け予定日を経過しておりますので、Amazonが発送する場合→[LINK] 、出品者が発送する場合→[LINK] をご参照の上お問い合わせください。TY
2197905,642914,Amazonで予約してたもの、金欠になりそうだから取り消そうと思ったら取り消し出来ません。って、うぜぇ,2197904,おはようございます。Amazonです。 出荷準備を開始すると、注文のキャンセルができなくなります。 一度ご注文の状況含め確認のうえ、ご案内させていただければと存じます。 下記よりご連絡ください。[LINK] TY
909886,336121,Amazonから頼んでないのに注文確認メールくるし、メアド変更してないのにされてるし、乗っ取られた？😨,909884,ご心配をおかけしております。状況の詳細を確認のうえご案内させていただきます。お手数ですが、こちからご連絡ください。[LINK] YM
2457783,703812,hi team thanks for the quick response and providing me refund.. I'm happy with the service ..my issue has been resolved,2457784,We're glad to know that your issue has been resolved. Do keep us posted for any further concerns. ^SG
936711,342055,"my husband received two parcels this week he didn’t order, he doesn’t even have an account, is this a scam????",936709,I'm sorry for the unexpected parcels! We can look further into this with you here: [LINK] ^WJ
671779,280277,"Looking forward to that I will really appreciate if the feedback is incorporated, otherwise, it will be another hour wasted for nothing just like the so-called 'lightning deals' . Thanks! Have a good day!",671778,Sure thing. The feedback has been passed internally and the concerned team will work on it for improving our services. ^AU
939542,309722,Amazon Prime video doesn’t work with Android TV’s except for Sony. Even though you are Pushing TCL TV’s and making it amazon exclusive,939545,"You can watch Prime Video on 2015 and 2016 smart TVs from Samsung, Sony, and LG. ^PJ (1/2)"
1521147,472826,Amazon is so shit. I ordered something a month ago and still never got it. I’m never ordering from amazon again.,1521146,I'm sorry to hear it hasn't arrived. What's the delivery date and most recent tracking here: [LINK] ^LI
253406,176242,Yes I think so,253408,"Was it shipped and sold by Amazon or the Third-Party seller? Depending on who shipped it, options may vary. ^DO"
818868,315067,"Really disappointed to read that I was hand delivered my parcel this evening. No parcel, no card nothing #notimpressed",818867,I'm sorry you haven't received your package yet! We'd like to look at available options with you here: [LINK] ^JM
420464,215205,can you tell me why my order get cancelled 402-9885493-7568327,420463,"Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public.^AK 2/2"
264462,179020,WTF how is this acceptable? [LINK],264459,Sorry to hear of your delay. Please keep us posted on the order. ^MC
2976492,820890,"I have not. Order details say “shipping now” but when I click “Track Package”, I just get that message that says my package was supposed to arrive today",2976494,Oh no! We'd like to check available option for you. Please reach us by phone or chat here: [LINK] ^LH
2147976,346642,"Dear . While I appreciate &amp; use your service often, may I suggest making better packaging decisions? My tiny little replacement battery did not need this large box &amp; bubble pack. A letter envelope would have sufficed. Thanks and I look forward to saving the planet w/ you. [LINK]",2147975,We're always looking to improve where we can. You can help us by sending your packaging feedback: [LINK] ^SK
1223028,406982,Yes i have neen receivong from your both the teams... Social media escalation and escalation. I need highest level escalation point of contc,1223027,Sorry for the disappointment. Kindly reply to the email you've received from our team for us to proceed further and assist. ^KA
1597012,490603,Useless and pathetic service from your end. You have left no source to get in touch with you.,1597011,"We're sorry to hear that, Aishwarya. You may request an immediate call back from us here: [LINK] ^HK"
2390354,688586,See the detail [LINK],2390358,I understand your concern. I request you to wait till the end of the day for the product to be delivered. Please keep us posted for any concerns. ^BV
180634,158465,"Y después de hablar por chat con dos personas dedicadas a la atención al cliente, no saben decirme cuando llegará",180635,¿Has conseguido hablar con la compañía de transporte para verificar lo que ocurrió con tu pedido? ^DA
2367256,683316,Comprei mei kindle sexta na promoção de black friday da e entregaram hoje!!!!! Adorei o serviço e já amo meu kindle,2367255,"😎 Eita, também somos apaixonados pelos nossos clientes. 💛 ^VL"
2142978,123660,your groceries on [LINK],2142976,"Oh my! I'm so sorry, Grant! We'd love to help out. Please reach out to us here: [LINK] ^WJ"
549473,153426,Argh! are useless. ‘We’ll call you at 15:30’ they said. need to sort their shit out. 2 days and 2 hours of calls/online chat still not sorted!! [LINK],549471,"I'm sorry for the trouble this has caused; we'd like to help. If you have a moment, you can reach out to our support team using the following link: [LINK] ^WM"
2396278,689756,"Sorry, could you please give me a UK version of that link?",2396279,So sorry about that! I've included the UK version here: [LINK] ^GS
1829429,548983,Why am I showing as a non prime account when I'm a fully paid up prime member? [LINK],1829428,I'm sorry for the inconvenience! Is the Prime membership showing as active here: [LINK] ^SJ
843365,320552,2、3年前からアマゾンプライム会員なんだけど、アマゾンビデオが使えることを最近知った🗽,843364,Amazonプライムでは様々な特典をご用意しておりますので、ぜひお楽しみください(*'▽') [LINK] EK
1745593,526334,I pay for top speed fibre broadband. So why am I getting this pixelated garbage with your service? Netflix streams at 4k fine! [LINK],1745592,"I'm sorry to hear this, we'd like to help. What type of device are you using to stream? ^GR"
2366297,683086,Wow. Literally an hour and a half with customer service. And they still didn’t do what they said they would,2366296,"I'm so sorry to hear you did not get the help you need. Without revealing any personal and account information, will you give us more details? Is it about an order? ^LH"
2704969,759709,"ho avuto un problema, come posso contattarvi?",2704968,"Senza condividere dati personali, come possiamo aiutarti? Facci sapere! ^MA"
396891,210012,Your delivery guys call me and asks to come and collect instead delivering his no is 9820285548. puts status could not contact,396890,Apologies for the ordeal. Did you happen to escalate this to our support team here: [LINK] ^VN
1723445,521348,ご丁寧にありがとうございます。初めてこんなケースに出会ったので不安で混乱しましたが、助かりました。,1723444,恐れ入ります。ご不安な思いをさせてしまい申し訳ございませんでした。今後も[LINK]
582674,257376,Je crois que se moque de moi 😂😂😂 [LINK],582673,"Bonjour, je suis désolée par rapport à cela, nous ne manquerons pas de remonter l'information à notre département concerné.^FT"
257687,177297,"It shows out for delivery, arriving 2day but just had an email saying - can't deliver it today. Already had to contact CS about issues 2day",257689,"Have you contacted us since receiving the notification that we can't deliver? If so, what options or info did we provide? ^GR"
285592,184034,pretty #sad how you guys are sending records these days. What happened to the cardboard sleeves? My corners are all busted up! [LINK],285589,"You can return the order here: [LINK] After this, you can reorder the item with additional packaging! ^VB"
573992,254968,"if i'm ordering somethimg from Amazon Global Store, where i have to Produce the KYC and how.",573990,You can provide a copy of the ID proof to the delivery associate at the time of delivery. ^AP
2692697,756888,so now going to try on social media to see if I get some sort of response,2692696,I'm sorry for the wait. We don't have access to your account via Twitter. What does the order status show here: [LINK] Has the delivery date passed? ^CO
98803,137623,Hv u taken any action on my previous complains. 20-30 times I complained by calling customer care. No result. #fraud Amazon,98801,"I get your disappointment. However, Twitter being a social platform, we do not have access to your account. In case, you haven't received any correspondence from us, request you to share the details via the provided earlier and we'll look into this. ^MO"
343724,197802,Hey why hasn't my package arrived yet [LINK],343723,Thanks for reaching out! So sorry you haven't received your yarn! Have you received any e-mails from us about a delay? ^KJ
45529,126078,Your amazon.in Order #402-0091077-1944373,45531,"I'm sorry you had issues with the return pick up of your order, please fill this form: [LINK] and (1/3)^SU"
310550,190160,Hey I am PISSED. I ordered some shoes that I NEED for saturday on wednesday WITH EXPEDITED SHIPPING but never showed up.,310548,I'm sorry for the delay! Are there any updates in the tracking on the carrier's website or here: [LINK] ^SB
83560,134353,Come posso modificare all'ordine?,83561,"Se desideri un colore diverso, è necessario annullare l'ordine in corso ed effettuare un nuovo ordine per l'articolo del colore desiderato. Verifica qui: [LINK] come cancellare l'ordine. Restiamo a disposizione! ^VE"
1493226,466753,"Great, will that get me the delivery by 9am tomorrow, because that’s when I need it. The company should take responsibility for its deliveries.",1493225,"That's our goal, Mark! Please use the link provided previously to check who the courier of your parcel is so we can further assist. ^DY"
2817929,785492,"purchased a gift for my gf, your site said its on its way a week later it still says its on its way that its with the courier. I call up and your call centre say its sold out. So take the money, tell the user the product is on its way then. Thats really bad.",2817927,"Hi, sorry to hear that, was the agent able to give you more info about the delivery? ^JJ"
708582,289391,Not getting Rs 150 pay balance on purchase of email gift card on 06 oct 2017. email __email__ pls add asap pls hlp,708581,Sorry for the hassle Ajay. Please report this to our support team here: [LINK] and we'll check this. ^HN
2612298,723160,"Bonjour je me suis trompé dans le lieu de livraison d'un commande et je viens seulemennt de le remarquer, la commande n'a pas été expédiée mais je ne peux pas modifier le lieu de livraison, comment faire ? Merci",2612297,"Bonjour, si la commande n'a toujours pas été expédiée, vous pouvez toujours la modifier depuis votre compte mais dans le cas contraire, je vous invite à le signaler à notre SAV afin qu'ils fassent le nécessaire ! ^AR"
2309303,516213,I found odd that Joan wouldn’t provide a reference number or employee ID to track back to her.,2309305,"Did ""Joan"" give any kind of time frame in which she would call back? ^CN"
2220207,648486,why is it I cannot purchase items using my address?,2220206,"We'd like to help with this! Could you tell us which website you're using to order with? Is it .com, .co.uk, or another domain? ^TK"
422952,215715,where is my BOOK I s2g if Amazon deliver this at 10pm I'm not gonna be happy [LINK],422950,I'm sorry for the wait. What order status and delivery date(s) are you currently seeing here: [LINK] ^KM
384192,206994,"as a prime member curious if you can make a payment with the amazon app, if not when will it be available?💸",384191,"Hi, sorry, can you elaborate a bit more? What payment would you like to make? ^JJ"
620007,366365,"Realicé una compra, pero no sé si el cargo fue a meses o de contado.",1041756,"Hola, Ænima. ¿Podrías por favor revisar el correo de confirmación de compra que te enviamos cuando realizaste tu pedido? Ese mensaje indica si el pago se realizó con Meses sin Intereses. Si necesitas más ayuda, por favor nos avisas. ^CB"
2818569,785663,my friend ordered redmi phone he suppose get cash back as he paid by card everytime he calls they say they have deposited the money but its not in account,2818568,"Sorry to know your friend is having trouble receiving the cash back. I'd like to take a closer look into this, please request your friend to share his account details on the link here: [LINK] and we'll look into it. ^PS"
2371451,684242,"amazon me ajuda nao consigo entrar no meu email do kindle, ta pedindo um código que etsa sendo enviado pra este mesmo email mas nao tenho como pega o codigo pq nao consigo entrar por causa do codigo AAA ME AJUDEM",2371450,"Olá. Lamento pelos inconvenientes. Recomendo entrar em contato diretamente com o nosso SAC, para eles conferirem o seu caso: [LINK] ^CR"
2280836,662393,"LMAO shoutout to my local delivery man for REFUSING to deliver my parcel &amp; sending it straight to the post office without ever coming to door, what's the point of using amazon then?",2280834,"I'm sorry for the frustration! We'd like to look into this with you. When you have a moment, please contact us by phone or chat here: [LINK] ^AC"
2418490,694895,I’m a little bothered. Ordered #StarWarsBattlefrontII months ago. All my buddies have their copies and mine hasn’t shipped yet. Should I just cancel my order and pick it up at GameStop across the street?,2418489,Oh no! What does the tracking say? That can be checked here: [LINK] Keep us updated! ^GP
1260871,415380,"Vaya, no puedo precomprar/comprar el Mario Oddisey por amazon :( No me aparece el juego",1260873,"Hola, lamento el inconveniente, el producto que mencionas no está disponible por el momento, puedes clicar en el botón (1/2)"
395469,209605,Ive been offered a refund but I don’t want a refund. i want the product I paid for replaced at the PRICE I paid for.,395471,I'm sorry for the inconvenience this has caused. Not all items are eligible for replacement: [LINK] ^CE
1592476,489481,pls help I need these packages for a work deadline,1592474,Oh no! Have we missed the delivery date given on the confirmation email? ^BA
498388,233972,"Couriers just throw the parcel at the first address and run off. All they care about is the numbers, not if the parcel is delivered accurately!",498391,I can understand your concern. Have you had a chance to report this to us here: [LINK] ^RA
622544,152471,"Oh I am wrong I ordered it one-day, but because switched to “one day from when we get to shipping it”, it was two days and not its next Monday. [LINK]",622543,"Hey! We'd like to look into this with you! When you have a moment, please reach out to us via phone/chat here: [LINK] and we can provide real-time assistance. ^TK"
2531573,720527,bakwaas flash sale. [LINK],2531571,"Since there was a huge demand and limited quantity, the deals may have been claimed immediately. Appreciate your understanding in this concern. ^HR"
1670252,508469,Fire TV Stickが起動しません。Stickを電源に繋いでHDMI入力1に差しリモコンに電池を入れましたが、TV画面に HDMI1 プレーヤー1 (Fire TV Stick)と表示されただけでそれ以上何も出てきません。,1670251,本体は電源と接続されておりますでしょうか。お手数ですがセットアップに関するヘルプページを今一度ご確認いただけますでしょうか→[LINK] SK
272662,181097,"Also, I guess this is the last time I have shopped at I would like to move other eComs which provides decent courier facility.",272664,I understand the gravity of the situation. If you've already shared your details through the link provided earlier (1/2) ^VM
352095,199742,unable to fill in d form due to errors ctc me sadat chandwale phone 8412999360,352098,Did you try filling the form using a laptop/desktop? If not please try the same. (1/2)^CB
950247,345381,"wanna replace my iphone 6 with a new Apple iPhone 6(Space Grey, 64GB) .its not available since a week. wen it will be available?",950246,I understand your concern. I will have this feedback forwarded to the concerned team internally. ^MK
834448,318701,C'est Amazon,834449,Je vous prie de le siganler à notre SAV via ce lien [LINK] ^SN
370332,168020,As per your offer paid using Amazon pay at Box8 but 25% Cashback not received. Without reading terms following reply recived. [LINK],370334,Apologies for the trouble. We'd like to take a closer look. Please share your details here: [LINK] ^HD
2914597,806800,"guys please help me, Alexa literally won’t stop talking. How do I get her to stop",2914595,"Hello, Bryan. I'm sorry you're having trouble with Alexa. What device are you having these issues on? ^FJ"
2025526,599001,OH. I GUESS 2-DAY PRIME SHIPPING REALLY MEANS 4 DAYS. THANKS YOU ASSHOLES,2025523,I'm sorry for the wait. Did we miss the delivery date provided to you at check- out: [LINK] ^LH
1049809,368116,"Merci de me faire patienter +1 mois avant de pouvoir jouer a GT Sport, je me ferais une joie de re-précommander chez vous....",1049808,"Bonjour, s'agit-il d'un retard de livraison ? ^YL"
2707596,760368,My has been so spotty lately. Really makes me want the Google Home Max.,2707595,I'm sorry to hear you've been having problems with your Amazon Echo! Can you give us more information on the issue you're experiencing? ^JS
964175,348848,The exchange value was showing X value for some time. I had a little delay in processing the order the value changed. How?,964178,"I understand your concern. The constantly changing marketplace and our efforts to offer you the lowest price, (1/2) ^VR"
2928942,810284,お姉ちゃんの習い事の付き添いを騙し討ち的に置いていかれて激おこなのでアマゾンプライムで鎧武を見せてご機嫌を取るの巻 [LINK],2928941,Amazonプライムをご利用いただきありがとうございます！お役にたててなによりですΣd(*`･∀･´*) SM
574021,254977,あのさぁ…… Amazonで頼んだヘッドホン届かんのやが…,574020,失礼いたします、Amazonです。ご案内しているお届け予定日は過ぎていますでしょうか。[LINK] 当サイトではご案内しているお届け予定日までに商品をお届けするよう努めております。予定日内の場合は、恐れ入りますが、今しばらくお待ちください。RI
1540489,477427,Hey Is my order supposed to look like this? [LINK],1540488,I'm sorry your package arrived like that! Please reach out to us here: [LINK] so we can explore options ^TN
1714331,450218,9826745404 and 8718932967,1714333,"Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^KS 2/2"
812416,313584,"Jughead est un très bon perso, il y a de la matière, chez les filles aussi",812417,"Veronica est top 👍 J'ai hâte de voir la suite qui j'espère sera aussi bonne que la première. Si vous avez des séries à me recommander, je suis preneuse 😉 ^SM"
2379742,686217,:Why my order has been cancelled. Pathetic Service order cancelled and price increased.I need this order on earlier price and want explanation. Order Cancelled Order # 403-0821199-6494707 Call me on 7289079087/9582248709.,2379740,I understand your concern regarding the cancellation of the order. Please reach out to us here: [LINK] and we will help you. Please don’t provide your order details as we consider them to be personal info. Our page is visible to public. ^AH
250022,175406,My order was delivered somewhere else. Help?,250021,We apologize for the hassle. Allow our support team to investigate . You can report this here: [LINK] ^CB.
2843777,791123,I have an order trying to be delivered twice now but they’re delivering it too late and as I go to a boarding place nobody is around to sign for the parcel when they come late. So can you message me so I can give the Tracking ID so it can be delivered earlier.,2843775,"Oh no! Sorry for the delay! We don't have access to your account via Twitter, however if you contact us here: [LINK] we can look into your options for delivery! ^AD"
1513327,471150,Bonjour j'aimerais vous parlez d'une escroquerie de l'un de vos clients.. mais j'y gagne quoi moi ? [LINK],1513325,"Bonsoir, vous pouvez nous indiquer plus de details via le formulaire suivant : [LINK] ^ME"
2930636,228319,"I ordered, delivered, but I haven’t received it, so what’s the case of the missing order? I think ACP Pradyuman should be summoned to conduct this investigation! कुछ तो गड़बड़ है। #YehKyaHai",2930634,I'm sorry for the inconvenience. I would request you to please report this to our customer service team here: [LINK] and we'll be glad to help you. ^SI
1772697,532786,I know you might not respond but I don’t understand why I’m having so many issues with getting my packages from amazon on time. Was supposed to receive an Xbox one X today by 8pm it’s still not hear and the customer service rep is telling me maybe tomorrow or the next.,1772695,I'm sorry for the delayed delivery. Do you see a new delivery date listed here: [LINK] ^SE
931368,340945,Wow. Toll. Dann sagt mir wenigstens wohin ich überweisen soll oder ob man es nochmal abbucht in den nächsten Tagen.,931367,Eine weitere Abbuchung ist nicht möglich. Du solltest alle nötigen Daten in den nächsten Tagen per Mail erhalten. Gruß ^DW
735031,295852,quand annule les commandes passés avec les réduction #BlackFriday; se méfier,735030,"Bonjour, nous vous avons répondu par DM."
1401312,445822,"Respected Sir,please blacklisted Ecom Express for 18 days delay delivery &amp;wrong address shipping Mob +919775807150",1401311,"Also, please don't provide your contact details, we consider it as personal info. Our page is visible to the public. (2/2) ^SS"
382280,206641,Contact details : Ved Mathur 9588869305 8800445333 __email__,382281,"link provided earlier and we'll get back to you. Please don't provide your contact details, (2/3) ^SY"
711612,123794,As part of does paperback sales of participating authors count as a judging criteria for round 1?,711610,Please refer here: [LINK] for more info about this. ^NR
660365,115848,I spoke w someone from customer service by phone- got no indication anything would be done except to pass along feedback. This cant be happening only to me. And for a courier to lie about making delivery attempt and reschedule request 2x is not anomaly. Will this call be diff?,660364,This is a form we're asking you to fill out so that a member of our Social Media team can take a look into the matter for you. We want to take a closer look to see what we can do. ^DG
206165,164814,No shopping from by using of #amazonpay because they hold money once you return the product... Worst company i have ever seen...,206163,That's quite a comment! Could you please elaborate on the issue for us to help you better? ^PB
144208,140417,Comprei ontem o meu!!!,144207,"Você vai adorar o seu Kindle, Luiz ❤️ Assim que receber o seu pedido, encaminhe uma foto para nós, tá? 😊 ^LG"
2103579,465799,yeah I am,2103578,What does the tracking display for the order? [LINK] ^RR
2447454,701576,確認できました。 ありがとうございました。,2447453,お手数おかけいたしました。 なお、キャンセルされた注文は、復活することができないので、商品ご入用の場合には、再注文をご検討くださいませ。TY
2799347,781020,Today was the last day and it wasn't in yet. I understand it's holiday season and sometimes delays like this happen. It's just frustrating I ordered it on Thursday and it takes almost a week with Prime to come in.,2799349,Thank you for the information. If your order hasn't arrived by tomorrow evening please let us know: [LINK] ^LR
67549,131425,Through the website. Used the gift ideas link and filtered to gifts under £10 for women :),67551,"Thank your the additianl information, Julian!^SM"
2612282,323898,"No, because they will ask me to wait for another 48 hours for resolution and by then seller will ship the order.",2612280,Request you to please reach out to our support team so that we can assist you.^GD
1319033,146700,Please reactive my account,1319035,"Kindly reply to the e-mail sent to your registered id on Amazon, from our specialty team. (1/2) ^CB"
826266,316811,I’ve got my invoice saying I paid £130 to then receive an email saying my payment was declined 12 days after paying.,826265,I'm sorry! We'd like to look into this with you! Please contact us here: [LINK] ^WT
1568706,344311,"hi, my Amazon Echos have apparently been “arriving today” for the last 3 days!?! What’s happening?",1568704,I'm sorry to hear this! We'd like to take a look into this with you. Please reach out to us here: [LINK] ^TH
2605696,737232,"Not yet. I’m just wondering if there’s any chance it’ll show up today, given that it’s going to Seattle.",2605698,We aim to meet the estimated delivery date provided and deliver until 8PM. Please keep us posted! We're here for you! ^FD
313871,190942,"Yes, everything is the same. I've had loads of thing delivered on weekend since I joined prime with no problem until about a month ago",313873,It would depend on the item itself &amp; where it is coming from (fulfillment center) whether weekend delivery was an option. ^NV
788197,307997,Ordered IPhone 6 but to my astonishment I got Micromax Phone... Can I get a proper explanation for this ASAP? Pics attached. [LINK],788196,"Further. Also, don’t provide your address details as its personal information. Our Twitter page is visible to public.(2/2)^RS"
1681736,511295,I sent the item back for return on 31/08/17 if that helps,1681738,"Hmm... That is odd, Ben. Please reach out to us here: [LINK] so we can look into this with you. ^AD"
