customer_tweet_id,customer_id,customer_text,response_tweet_id,brand_response
472351,227490,"After doing online orders today at work, I have a special place of appreciation in my heart for those who work at doing my orders lol I love y’all 💗",472352,"You must have a big heart, because there's a lot of us here, and we're all sending love right back at you ❤️ ^PJ"
2573789,203955,having issues with my order I need assistance ASAP,2573788,"Hi Vanessa! Without giving out any personally identifying information, can you please tell us the problem you are having with your order? Thanks! ^WB"
2132877,627591,amazon seller make me fool send me different item but amazon can’t take any action i really dissapoint with amazon please help me order id #404-2077168-8785924,2132876,I'd like to personally help you. Kindly fill in your details here: [LINK] and I'll look into it. ^NR 2/2
206193,164817,Second instance of delivery guy not contacting me at all and pushing delivery conveniently. Had to reorder once/then cancel last,206192,Sorry for the inconvenience. Please provide your details here: [LINK] we will get your issue resolved. ^GU
472273,227477,"really really angry with your drivers, I paid £6 for delivery of my parcel to be delivered yesterday with clear instructions what to do with the parcel if I wasn’t in. Turns out your driver didn’t turn up at all. I needed the parcel for today! Useless",472272,Sorry to hear this. Does the tracking give any info on why it was not delivered yesterday? You can check the tracking by clicking the link: [LINK]
288112,184647,No compensation? means amazon making advertisements of guaranteed PRIME delivery are just marketing strategy only ??,288113,We understand things didn't turn up as per your expectation. Your comments has been shared internally for a review. ^BS
366503,199464,"I really enjoyed the fastival i.e., The Great Indian festival.I had bought some cool gadgets and stuff at the lowest price (1/2)",366507,"Rahul, don't worry! We'll be back with more in store for you soon. 😎 ^MP(1/2)"
1290672,421820,Gracias por vuestra ayuda 😊😉,1290673,Con gusto. No dudes en contactarnos si requieres asistencia adicional. ¡Saludos! ^LG
1344478,433534,service and customer service absolute joke furious 😡😡😡😡😡,1344476,"This isn't how we want you feeling? Without posting personal info, could you tell us what's going on? ^GL"
2330925,158479,Er ya sent me the Uk contact....Im US :P Will contact now.,2330926,If it is [LINK] you can contact here: [LINK] ^PK
1568755,405870,Suspect have over-packaged a teething aid [LINK],1568753,"We're always looking for opportunities to improve! Please, submit direct packing feedback here: [LINK] ^JE"
2889270,236418,kindly reply to my concern...as soon as possible,2889269,"I get your concern. However, the deliveries are mapped depending on the estimates provided. Did we happen to miss on it? Also, please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^HS"
1604745,492304,Hey .. can you hook a poor fella up with an echo invite pleej 😛 [LINK],1604743,I understand your concern regarding echo invitaion. You may request an invitation from here: [LINK] ^VH
140077,147603,I haven't gotten one even though I purchased it over 4 hours ago. But it shows in my orders. I just don't see why the button when you buy it says that it will come in 2 days and then when you go To check Your orders The guarantee date is 4 days.,140079,You may want to check your junk/spam folder for the confirmation e-mail. I am going to include your message center here as well where you'll find all e-mails sent by us: [LINK] Keep us posted on your delivery &amp; let us know if we can still help! ^KN
558404,250461,"Tô achando q meu kindle ta descarregando muito rápido. Inclusive ontem levei pra universidade,li um pouco,e tava com uns 40% de carga,fui pegar agora e tava com 0%. N era pra ser diferente ?",558405,Olá Vivian! Por gentileza entre em contato com o nosso Serviço de Atendimento no seguinte link: [LINK] ^JJ
721238,292649,Ok ok j'espère que ça va m'aider,721237,Nous restons à votre disposition en cas de besoin. ^SB
359490,201137,". i never saw that option. I was waiting for it. Where does it occur in the setting up process please, so i can reset &amp; *restore*",359492,Let's do live troubleshooting to find the correct steps! Please give us a call or chat here: [LINK] ^TG
384774,207097,I know just bringing it to your attention.... There are some horrid little scammers out there,384776,Thanks very much for highlighting :-) ^TD
1727937,522522,No. The amount deducted was in INR.,1727935,Kindly share your details here: [LINK] we'll reach out to you soon. 2/2 ^AP
1185017,398642,"I don't have Vpn , Yes I have checked and restarted my device [LINK]",1185015,I'm sorry for the trouble with the app. Have you uninstalled and reinstalled the app? ^RR
791538,216940,"Siam. On s'est pas cassées la tête, vu que c'est un siamois mdr",791539,Joli prénom. SB
1140811,388537,Another “attempt” at delivery saying they couldn’t deliver when there are FIVE people at the reception desk,1140813,We'd like to work with you on a resolution for this delivery. Please click here for further assistance: [LINK] ^TH
2236270,280741,"Yep, dés que j'écris ça, impossible d'utiliser la molette sur la page.",2236269,Avez-vous essayé avec un autre navigateur ? ^MA
2533897,721030,"Your service in Brazil is terrible. Suffered a breach on local branch, and after contact the fraudulent sale was not stopped. #help.",2533895,"Hello Andre, we are sorry about this experience. Can you explain with more details what happened? ^DA"
1733926,523625,got a baby monitor as a gift 2 months ago. It was a bought from amazon and it’s now faulty . I need to send it back pls,1733923,Hi Jessica- Sorry to hear about your baby monitor- Was the item sold directly via Amazon or by a Seller on Amazon? ^NV
957560,347203,I guess I received the refund yesterday. Thanks . This was the first time I faced such issue.Usually Amazon is good.,957561,Thank you for sharing the information. Happy shopping! ^GU
421005,215334,reduce the amt of time a customer needs to seek 'amazon help (my foot)' and fill the form again and again.,421008,This being a social platform we would not be able to access your details here. If you've already shared your details (1/2) ^GS
812141,313525,"En España es fiesta por lo que no han repartido hoy, esperemos que mañana esté.",812142,"Por favor, mantennos al tanto. ^CR"
572438,254502,on amazon household why can you not share gift cards!?Or how can I transfer gift card balances from my husbands account to mine?,572437,Give us a call. We can take a closer look into available options for the gift card. We can be reached 24/7 here: [LINK] ^EP
2832823,788654,"3 fois que je commande chez , 3 fois qu'on m'appelle car on ne trouve pas la BAL... aucun soucis avec tous les autres livreurs... un signe que je ne devrais plus commandez chez eux ... 😂😂",2832821,"Bonjour Sophie, navrée pour cela. Rencontrez-vous ce souci avec un transporteur en particulier ? ^MA"
2679344,512965,. por q venden productos como disponibles si no lo están realmente? Soy Prime y ayer debí recibir el mío. Hoy sigue pendiente de envío...,2679339,"Lamento saber que no has recibido tu pedido. ¿Cuál es la fecha estimada de entrega que se muestra en el correo de confirmación del pedido? Además, ¿recibiste alguna notificación informando sobre alguna situación con la entrega? ^KS"
719910,292294,Order # 111-3429688-3628242. Attempted to deliver a broken bottle. Refused to accept. Phone Customer Support does not care.,719908,"Thanks for reaching out. Was this order shipped by Amazon, or a third-party seller: [LINK] ^GG"
1331895,280821,"I received auto reply 'it took 2 to 3 days to reply"" But not get till now",1331896,I'm sorry for the delay. I request you to reply to the email sent to you by the Social Media team for further assistance. ^PJ
1493703,466866,ご丁寧にありがとうごさいます！設定とダウンロードの時だけWi-Fi接続環境であれば問題ないのですね。,1493705,はい、さようでございます( ˊᵕˋ ) よろしければkindleをご検討くださいませ😊 HM
2438434,636830,Thanks again quality job as always.... I love being a prime member (/sarcasm). [LINK],2438432,I'm sorry to see that your order arrived damaged! Have you reviewed your return options here: [LINK] You can also leave packaging feedback for the order here: [LINK] ^JS
580667,256797,すっかり解約したと思ってたアマゾンプライム会員費が引き落とされてたので一年は楽しむしかないな,580666,失礼いたします。意図せぬ更新のご様子ですが、よろしければ引き続きプライム特典をご活用いただけたら幸いです。[LINK] なお、次回更新をご希望でない場合は、こちらのページより設定の変更が可能です。[LINK] RI
2818535,458660,I think the network knew the movie was just that terrible... But yes restarting helped. [LINK],2818534,Glad you're able to stream. Let us know if we can lend a further hand. ^DO
2103006,559518,"my order, that was supposed to be here today, is literally 10 mins down the road in your Maidstone depot but the delivery estimate is up to the 13th!? Can I collect?",2103004,Unfortunately the option to collect is unavailable at this time. Can you let us know what the tracking says now? ^KI
2734228,766350,Not at all. She blew my off,2734226,"We expect a better experience than that if you ever need to contact us! To help us continue to improve, please provide some feedback in the follow up e-mail survey sent after your call. This will be reviewed by direct leadership! ^CS"
1195157,400849,え？また？？？ Amazonからメールこんくて まだ払ってないけど？？？？ は？？？？ これは戦争かな！ いつになったら手元に届くん！ いらいら！,1195156,お支払い番号が記載されたEメールが届いていない状況でしょうか？アマゾンが発送する商品の場合、お支払い番号は商品が出荷準備に入りしだい発行されます。詳しくは、こちらのヘルプページをご参照ください。[LINK] YM [LINK]
876270,328039,It says it's on its way for delivery today but just checked emails &amp; have 1 saying there may be a delay - allow an additional day or two?,876267,"Thanks for confirming! We want to be sure. If you don't receive your order by 21:00, please let us know. ^HC"
1393996,444190,Ur team has closed the case without a justification. on 21st Oct eve. we wer nt even there in Pune. Our house was locked! They don’t listen!,1393997,I totally understand your concern and I'm sorry for the ordeal. Please reply to the same email for further updates. ^HA
604984,263811,Sent you the details. Hope this helps resolve the issue at the earliest,617050,Thanks a bunch. We shall do our part and reach out at the earliest. ^CB
682523,215297,"But still my Q n ur ans remain Same! isue nt resovd.!Item rchd Bangalore also near by hub 19th itself, stil hw mny days req 2 handover??????",682524,"I get your disappointment, Mahesh. Request you to respond to the correspondence that was sent for further assistance. ^NK"
226156,169995,Can you at least arrange for delivery asap since it has reached local center?,226157,"As mentioned earlier, the order will be delivered as per the delivery estimate. We request you to wait for the same. ^RB"
546466,247067,is there a way I can cancel a order that ship but never arrived on the guaranteed day delivery?,546465,"Hello, Jimmy! We'll need to look at the order details. We don't have account access through Twitter. Please reach out to us here: [LINK] so we may further assist. ^RO"
522596,240711,"Yes, it said Friday, December 1st in the email. Sometimes the delivery trucks run late where I live, but the last check in was at around 5:30pm today in Portland, Oregon, and I live 300 miles East of there so I'm not entirely sure if it is even in town out for delivery.",522595,I'm sorry for the wait! Which carrier was assigned to the order? You can check for this here: [LINK] ^BH
2827982,787643,Amazon Prime Now saving my life while I’m working from home. All the Doritos and Diet Coke. 👌🏼,2827981,We've got your back ❤️ ^TI
2627675,742156,#Amazon logistics. Great toss! [LINK],2627674,"I'm so sorry for how your package was delivered, June! Please send us further details so that my team can look into this: [LINK] ^AB"
2171911,369656,"Cl is not concting says "" hum apke order ko dhundne main asamarth hain"".What should I do now?It's been so long.Shame on ur customer service",2171913,We would like to help you. Please share your details with us here: [LINK] We'll get in touch shortly. ^CB
588714,259144,Delivery delayed again. From Friday to Saturday to Sunday to Tuesday!! WTF???? (whatever happened to Monday). I think that Amazon “jumped the shark” with these “contracted” delivery services. #PeevedPrimeMember [LINK],588713,I'm sorry that there's been another delivery delay. We'd like to have our Logistics team review the order. Please provide the order number: [LINK] ^MG
1368124,438495,"I preordered something that was released today, but my pkg won't be here until Tue... the item is avail for 1day Prime shipping",1368126,in check out. You can learn more about our shipping rates here: [LINK] ^HC (2/2)
1646795,288310,My order Id 408-1709658-7041962. Reply ASAP,1646794,"We're sorry about that, Kishan. Please contact us here: [LINK] so that we can assist you accordingly. ^SM (1/2)"
452005,222203,bonjour si je commande demain chez vous le colid est livre samedi ? Et par quel moyens je sais qu'il arrive ?,452004,"Bonsoir, Vous recevrez un e-mail quand l’article aura été expédié. ^MD"
2515834,716686,UPS. UPS says it is on Amazon.,2515836,Thank you for the update on the carrier for your order. Do you know if the order itself was fulfilled/shipped by Amazon or a third-party seller on Amazon? ^GM
38821,120932,"Hi, still awaiting the refund. It shows we will initiate the refund once we receive the item. In 15 days, the charger could reach anywhere on the globe. Don't know how did the seller didn't receive it yet. Please check.",38822,"I’m extremely sorry about this experience, Vrushank. I'd like to take a closer look into this. Please share your details here: [LINK] and I'll get in touch with you. ^MK"
605002,263815,"There is no resolution so far.. it’s been already reported, Ctct me. 9741366243",605000,"Also, please don't provide your account details, we consider it to be personal info. Our page is visible to the public. (2/2)^SF"
2124933,542618,Come on . You didn’t deliver my package last night and now I have to wait another day to get it? You can’t resend it out today?,2124932,I'm sorry to see this! Please keep us updated if you have not received your order within the newly appointed time ^WM
431100,217510,"If I pay for a service, I expect it to be fulfilled. I don’t expect to be pissed about like this. Where is my parcel.",431101,I'm very sorry for the disappointment! Can you let us know who the carrier for this order is? We want to help! ^SD
2516987,312323,No. It's still saying expected by Nov 14.,2516988,Sorry to hear. Please reach out to us directly here: [LINK] and we can take a look into this further. ^PK
2418503,694899,It's been all over the board. I'm not even as upset about the shipping delay itself (anymore) as I am about how customer service just repeats information to me that I already know. What's the point of me contacting customer service if you can only tell me what I already know?,2418505,"I definitely understand your frustration, Kristin! We are always looking for ways to improve. Please tell us more about your experience in the survey e-mail you received after the phone call. ^HM"
384142,206990,めちゃくちゃわかりづらい。 そもそもチェックボックスに勝手にチェックしてるのがおかしい。 そう思わないですか？,384144,当サイトのご利用に際しわかりづらい点があり、ご不快な思いをおかけいたしましたことをお詫びいたします。ご指摘いただいた点につきましては、今後の改善点として社内へ報告させていただきます。 SM
586906,258595,Amazon.it ritiene che questa recensione non sia pubblicabile. Perché? 🤷🏻‍♂️ #confetti #buratti #grossissimi [LINK],586905,"Ciao, da Twitter non ho modo di verificare sull'accaduto. Se non l'hai ancora fatto, ti consiglio di contattare il nostro Servizio Clienti cliccando qui: [LINK] ^ZC"
649613,267737,None of the items are in cancelled orders.,649615,Have you checked your order: [LINK] It should show the items currently listed. I also recommend checking your e-mail for messages regarding canceled items: [LINK] ^RA
1446401,455627,delivery has become crap offlate. Product wasn't delivered bt I gt a msg sayng product delivered. Good thing i called up CC asap,1446399,My apologies for the order. Was the issue resolved when you reached out to our team via phone? ^KS
553382,249058,I’m literally so mad i ordered a gift for my friend on nov 30 with amazon prime and it said it would arrive TODAY Dec 2 on her birthday and now it says tomorrow Dec 3 AFTER her birthday 😤this is not right at all i demand something done.,553381,I'm sorry to hear there has been a delay and any inconvenience this has caused! We'd like to look into available options with you by phone or chat here: [LINK] ^KJ
427061,216575,I think you can't understand English. There is no option available for No cost emi. Than y u sending me this. #PoorResponse,427062,"No Cost EMI is available for specific tenures on select products, sold by participating sellers.^NS"
424051,215946,I have filed a fraud/dispute case and my card is blocked now. I am expecting an answer for this from 3/3,424050,Are you seeing any charges on your [LINK] account here [LINK] ^KM
1604138,492220,"I just made a payment, the site says there was a problem with payment but I got a msg saying order is confirmed. Can you tell me if it has been or not?",1604137,We'll look into it. 2/2 ^SB
1768776,531782,Jueves 7 de Diciembre... jajaja pero es que por lo común el paquete lo han enviado el mismo día que compro 😔 (con el envío gratuito),1768778,"Comprendemos lo que nos dices Rodolfo, sin embargo, este pedido en particular requiere más tiempo para ser procesado, por lo que agradecemos tu paciencia, descuida que pronto recibirás tu pedido. ^CB"
2269166,660331,Non potete GARANTIRE una consegna in 24 ore e poi trasformarala in 4 gg lavorativi. Siete scorretti. E non è la prima volta!,2269254,L'articolo era venduto e spedito da Amazon? ^GA
1666634,507698,Amazonから不良品のお届けです,1666633,ご迷惑をおかけしております。商品に問題があった際には、発送元がアマゾンの場合、交換・返品が可能です。[LINK] なお、発送元が出品者の場合は直接お問い合わせください。[LINK] SM
662724,277894,そういうことだったんですね！ ありがとうございます。^^,662723,とんでもないです。どうぞよろしくお願いいたします(*´ω`*) SK
1371382,439218,Have tried it on both versions can't seem to find it on either of them,1371381,That's odd! Have you updated the app to the latest version? Have you cleared the cache and cookies for your browser? ^HM
1225201,407437,i am having issue with my order call me on 9717552841 order placed by __email__ call me urgently,1225202,We do not have access to your account details over Twitter. Please fill this form: [LINK] (1/2) ^JS
757718,301082,Done.. plz resolve it ASAP. schedule the pick up tmrw,757721,Thanks for the confirmation. Our team will get back to you with an update soon. Request you to wait. ^NK
1517740,472124,Their c/s rep says they should have left a slip but we didn’t get one. We are having issue with usps not delivering to our new address,1517743,Was USPS able to resolve the issue and reschedule the delivery for you? ^ZW
783400,306987,"Done!! What else. ? Called customer care 8 times , mailed twice. Should I write a postcard now? should be disappointed in u.",783399,shall connect with you soon. 2/2 ^SH
1515313,471571,j'ai attendu jusqu' à 19h pr voir s'il allait passer. Habituellement on reçoit un mail /SMS notifiant l'heure de passage. Là rien.,1515316,"Je vois, veuillez signaler ce retard à notre SAV en utilisant le lien suivant: [LINK] ^FT"
1919970,571586,"Si,he hablado con ellos y me han dicho que han puesto una incidencia a Correos Express",1919971,Entiendo. ¿Te indicaron un tiempo estimado de respuesta de ? ^LG
323303,192996,Hey its pathetic that being a PRIME customer my pickup has been cancelled 2 times ORDER 406-3743247-3668349,323305,"Also, please don't provide your order/account details as we consider them to be personal information. ^HK"
1499883,468218,I have - countless times. There are already FOUR cases open on my account on this one issue! My account is __email__,1499882,Please do not post your email address online. The link take you to the Amazon.de Social Media Team ^AN
469373,226773,pls add DTH recharge also in Amazon Pay !!,469372,We're keen on improving and adding new features to our services. We've noted your comments and we'll surely forward your feedback internally to be worked upon. ^SY
922581,339007,So messages you if the prices of items in your cart has decreased but not when they've increased. Valid reason ?,922582,"Hi, the prices on our website are determined by our sellers. And we keep updating our prices as per the data we (1/2) ^HD"
25253,121460,The delivery deadline was yesterday,25255,Have you contacted the seller? ^MC
871211,326835,não lembro minha senha e não consigo recuperar pq esqueci o P. O. Box!,871210,"Oi Mic, por favor contate-nos neste link: [LINK] para assistência. ^LG"
2279382,662704,"es wär total cool, wenn man auch zeitschriften bei euch kaufen [LINK] sowas geplant?",2279381,"Hi, derzeit kann ich dir nur e-Magazine über Prime Reading empfehlen: [LINK] Deinen Wunsch leite ich sehr gerne weiter. Lieber Gruß ^SI"
282176,119965,team my ordered product not delivered yet...,282174,Apologies for the unpleasant experience. Kindly reach our support team: [LINK] We'll have it checked. ^GS
2718029,594950,"Not sure there's much point,I don't think there's anything else to add. There's been 36 deals (and that's just the ones i was watching) cancelled so far today. Pretty infuriating tbh",2718030,"Hi Caz, sorry to hear that your watched deals were canceled. Apologies for any disappointment. ^TI"
421198,181479,Another failed attempt st delivery and the number given by you of the agent incorrect. Problems still oresists! Shameful,421199,Kindly revert to our email correspondence with further query on this and we'll be happy to take it over from there. ^AB
349990,199271,"No, the call center number is automatically disconnecting after IVR. And telling to login Amazon site. Please look into this issue.",349992,That's odd. Please connect with us using the chat/email option through the link provided above &amp; we'll get this checked. ^HD
210456,165812,And what is the explanation for pics I sent before?,210457,"to offer you the lowest price, may result in fluctuations in our prices over time. (2/2) ^VM"
390381,208422,Instead of wasting time in replying yiu guys could have checked status and resolved the issues.,390383,"I understand your query, Please provide us your details in the link provided earlier so that we can assist you better. ^GU"
1043206,366694,Query not resolved. Your team is also very rude in talking to customers.,1043208,here: [LINK] &amp; I'll look into it right away. 2/2 ^EM
2976492,820890,"I have not. Order details say “shipping now” but when I click “Track Package”, I just get that message that says my package was supposed to arrive today",2976494,Oh no! We'd like to check available option for you. Please reach us by phone or chat here: [LINK] ^LH
485330,230468,"It seems like all those links are for users needing product support, is there not a page just for general feedback?",485332,"Hey, Jason. When we receive the e-mail, we'll flag it appropriately in our system. I'd select 1. Devices, 2. Cloud Cam; Promotions &amp; Deals, 3. E-mail. Just be sure to mention that you're submitting feedback on the Cloud Cam and we'll do the rest! Thanks! ^LB"
954977,346583,The order due today has arrived but not the one that was due between 6 and 10pm last night. I asked the driver he doesn't have it. Not happy,954978,I'm so sorry it hasn't arrived! Were you given an updated delivery date or notice of delay for that shipment? ^ZW
1777960,534205,Amazon delivering packages today at driveway. Didn't bother putting by front door or behind brick wall. At least they didn't get stolen. Guess they are trying to get everyone to get their home access kit installed. Glad I saw them before it was dark. [LINK],1777959,I amsorry about that! A member of my team would like to look into this with you. Contact us here: [LINK] ^LS
24524,121288,"it is really sad to know that you ppl sell lots of book online, but don't give one bookmark also with books.",24523,"Although we try to include bookmarks with several book orders, you may not receive it for every book. (2/2)^SF"
2291375,665503,Amazonプライムの最高さに気づいてしまったかもしれない…,2291374,ご利用ありがとうございますΣd(*`･∀･´*) SM
2935868,811662,. you just charged me for a year's prime subscription without reminding me beforehand 😢,2935867,"We are sorry for the inconvenience, have you checked this info [LINK] ^VL"
1125142,332756,"I specified Saturday, and the courier company tell me you told them 48 hours. Which they have interpreted as Monday.",1125143,"Apologies for the trouble this has caused, Henry. Please let us know if the tracking doesnt update on Monday to confirm that it's out for delivery.^CN"
817593,314737,It says I don't have a prime membership?! So I don't understand why you've taken £80 from my account?!,817595,Please reach us directly via phone or chat so we can take a deeper look into this with you: [LINK] ^CL
946578,344466,Muchas GRACIAS,946580,Con gusto. Estamos para brindarte asistencia cuando lo necesites. ^LG
848251,321584,"Hello Amazon, I have a delivery issue I need to raise with you. Thank you.",848250,"Hello, how can we help you today? ^CR"
1225709,386599,I need someone in corporate to call me immediately!!!! #AmazonCSRarePoorlyTrained,1225708,"Sorry that we let you down! Without divulging personal details, please let us know what happened and how we can assist! ^JD"
111951,140863,Je parle de chèques cadeaux autre que Amazon.fr . Est ce que cela reste possible ou non?,111949,Cela n'est pas possible. Seuls les chèque-cadeaux Amazon.fr peuvent être utilisés sur notre site. ^MD
1756519,528901,how can I get in touch with an Amazon rep about an order? Seller has ignored emails on an undelivered pkg for a month now. Thanks,1756518,"Sorry for the trouble with your order, Lisa! You can reach us directly here: [LINK] for real-time support! ^VB"
444252,220245,Lol!It said guaranteed 1 day delivery 4 the same pin code.See screenshot.Same issue keeps repeatingJust cheating in name of prime [LINK],444254,Could you please confirm if the order was placed within the 31 minutess of the time frame given on the website to get it for 1- day delivery? ^SC
2306114,669039,Claro. Pilares para uma vida saudável [LINK],2306113,"Nana, me diga, você está tentando comprar o eBook desde o seu computador ou desde o aplicativo? ^HC"
421381,306601,Care to explain what is your ATOZ Guarantee program refunds only 50% of total amount ??,781628,"Once a claim is filled and a refund is issued, it would be followed by an email with all the details. Kindly refer. ^EM"
1050683,368298,Can u plz ask Mr. Amit &amp; Mr. Akhil to check their official emails. I have shared a horrible purchase experience with them.,1050682,"We're sorry about your experience, Saurabh. Could you please elaborate on what went wrong so we could check right away? ^HK"
876232,266606,"Yes. Ontrac again has failed to deliver my package. They are the only carrier I consistently have this problem with. And now it says next attempt will be ""next business day"" aka Monday, a full 3 days after it should be delivered.",876231,"This isn't what we like to hear! When you have the chance, please reach out to us here: [LINK] ^HC"
2335813,206718,I am reverting them back from yesterday but they doing is making false promises hate your site seriously,2335814,we have happened to miss the estimated delivery date? 2/2 ^SB
2283982,618312,"I am not entirely sure when it will be delivered. Was Sunday, then today, now has a delay notice. 936128__credit_card__",2283984,Oh no! Have you had a chance to reach out to the carrier? They may have further insight into the delivery. You can find their contact information here: [LINK] ^AB
1528695,474603,Kindly Initiate my refund ( Order# 404-5601798-1873905) and unblock my number 7376508317.,1528694,"I'm sorry about the trouble with the refund. We'd like to help, kindly share your details here: [LINK] 1/2"
1044940,367055,"La belleza 💙 Daytime shooting star 🌠 de y mi crush Mamura 😍 eso sí, enfadada con por los daños en la cubierta 😠 [LINK]",1044939,Sentimos lo sucedido. Si lo deseas puedes verificar las opciones disponibles aquí: [LINK] ^JD
2311992,412851,"(Seriously, thank you for always being awesome . Your entire customer service department is wonderful.)",2311991,"You are, as always, incredibly welcome! We are happy to help! ^BE"
1537467,476641,Any return policy applicable on it?,1537466,You may request a return/refund here: [LINK] ^NR
2741832,358628,left my parcel in my garden all day and its soaked and ripped. BRILL🙃,2741830,Oh no! That's not what we like to hear at all! Please give us a ring here: [LINK] so we can get this sorted for you! ^TR
2111059,509289,"Completely agree with below, plus I still don't have my prime enabled even after 8 days. Also, how prime music working in India? Was told US marketplace selection is the culprit for prime not getting enabled! [LINK]",2111058,I get you're upset with us. Could you confirm sharing your details in the link provided here : [LINK] ? ^AS
2499178,713073,"Le transporteur c'est Amazon Logistics. D'apres le site Amazon, il est en transit depuis le 7 novembre. Quel est le lien pour le site d'Amazon Logistics ?",2499180,"Désolé pour cela. Dans un souci permanent de qualité et d’efficacité, je vous invite à nous communiquer le numéro de suivi de votre commande. Vous pouvez également le signaler à notre SAV via le lien suivant : [LINK] ^MA"
275569,181821,That's fine. You please cancel the order,276200,We request you to contact us using this link: [LINK] so we could help you cancel the order.^RS
2665588,120538,"my review not posted coz I hv told the ri8 things they only need me to praise their products, u should rename d review to praise",2665587,I appreciate your understanding in this regard. (2/2)^HR
753476,300085,"hello , j'ai commandé un colis, je suis censé avoir un avis de passage dans ma boîte aux lettres et rien, et mail + sms me disent",753475,"Bjr, je suis désolé d'apprendre cela, avez-vous vérifié sur le site du transporteur avec le n° de suivi du colis ? ^RA"
694447,138679,"Dear amazon, I was about to buy a product with you and when I checked it out I suddenly, without any consentment had amazon premium activated. My question is, can I cancell it now and avoid d premium charge next month? Or anytime if I'm not satisfied? thank you",694445,"Hello Oihane, yes, if you do not want to continue with the Amazon Prime subscription, you can cancel it anytime you want, here: [LINK] and you will not be charged. Hope this helps! ^LG"
21586,120701,"order Id: 171-0365118-2187508. Stop fooling around and deliver the package, and I want compensation for your delivery agent being rude to my wife, and trust me this is not the first time this is happening..I want a resolution",21588,Apologies for the unpleasant experience. Please contact us here: [LINK] &amp; we'll take corrective actions.(1/2)^BS
2488517,710672,"The only solution as per the supervisor was to cancel the order and refund my money, that's after me calling twice and spending my time",2488519,"I understand. Thank you for letting us know! Although it may not be the best solution, I'm glad we were able to find one for you. Please keep us updated on the refund. We want to make sure you receive it. ^AL"
932267,340721,Amazon is a liar,932265,I'm sorry about that. Have you reported this to our support team here: [LINK] for assistance? ^GD
2881942,577901,C'est normal que j'ai été débité d'un montant pour un non retour alors que le remplacement était du a un colis non livré pour cause d’endommagement ?,2881941,"Bonjour, je suis sincèrement désolée d'apprendre cela. Étant donné que vous n'avez pas reçu la commande initiale, je vous invite à contacter notre SAV pour demander le remboursement de la somme débitée par erreur. ^FA"
857824,323710,please give me a resolution my money is stuck somewhere with Amazon pls help order 404-2396392-7886725,857823,"Please don't provide your order details, we consider it personal info. Our Twitter page is visible to public. ^NR 2/2"
1748925,453422,Your drivers need to use the LuxerOne lockers to securely deliver packages in my building are they are not. Please enforce this.,1748923,I'm sorry for the poor delivery experience! We'd like to help! Can you confirm who the carrier is: [LINK] ^ME
1237614,410309,Having a very bad experience with an unexpected order cancellation...can you help? #frustrationisreal!,1237612,"I'm sorry for the bad experience! Without including account/personal info, will you tell us more about what is going on? ^SD"
1689733,513009,Q80664096394 Amazon shipping. Has now updated to say delivery tomorrow. Really not happy. Ordered for today for a reason,1689735,"I'm sorry for the disappointment, Paul. We'd like to look into this via phone or chat here: [LINK] ^BL"
1209497,387916,From past 3 days you guys are Appreciating my patience only. Take some action and provide some result,1209499,"Kindly reply to the same, we'll look into it and get back to you. (2/2) ^MO"
530790,242938,"Hey guys, just buying this for my 6 year old and I see where you categorized it!? I guess I'll read it first then!? #fail [LINK]",530788,"Hi Paul, thank you for making us aware of this, we have notified our team about this error to get it fixed.^MA"
1496986,467554,"Ah ok, espero si sea por algo así, solo me preguntó si estaba en mi domicilio para entregar el paquete, espero no tarde para poder salir",1496984,"Comprendo. Por favor mantennos al tanto de la entrega de tu pedido, Miguel. ^LG"
2849122,792295,"Si, amazoncash",2849124,"Hola, Mabel. Te recomendamos revisar la información que aparece en este enlace acerca de cómo funciona Amazon Cash: [LINK] ^CB"
1344545,433546,"Done, filled the required info, awaiting your actions",1344546,"Thank you for sharing the details, Vrushal. We'll check and get back to you shortly. ^BA"
1048182,364853,call me on 9899273640 right now.it was my first worst experience with u....,1048181,"order details, we consider it to be personal information. Our page is visible to the public. (3/3)^SF"
478602,228705,"When a Christmas present I ordered from is left outside the door all night, had no idea until I answered the door this morning 😑",478600,"I'm sorry to hear this Priscilla, was there any damage to your order?^PJ"
1840785,551665,"Hi , Thanks , but is there any offer other than Cash Load ..",1840787,All the offers available on our website are mentioned on the link given earlier. Check the same for more info. ^ZH
1080696,374934,fix your jobfinder website. thanks,1080695,"We'd like to help, if possible. Are you seeing an error? Please let us know more about what's going on. ^BH"
1509342,470169,Refund proceed successful thx,1509343,You're welcome. Thanks for keeping us posted. ^GK
2685364,755219,any idea what's going on? Kindly help! [LINK],2685365,"Sorry for the delay in delivery of your order, Vedant. We'd like to take a closer look. 1/2 ^HD"
2838569,789983,Meu livro que comprei na Black Friday já chegou!! Eu tô feliz e arrependido com tantos livros não lidos se acumulando.,2838568,Olá Rafoinha! Ficamos felizes de saber que você recebeu o seu pedido!😁 Imagina! Você vai ter muita felicidade na sua vida!😆📚📚❤️ ^HC
998212,356370,There was an scratch on a product. That was inappropriate?,998214,"We can't judge that. However, I'll ensure to share your comments internally for a review. ^CB"
